youTubeLinkIds@sourceA,attraction_name@sourceA,attraction_knownFor@sourceA,attraction_reviewComment@sourceA,attraction_ranking@sourceA,attraction_no_of_reviews@sourceA,attraction_contact@sourceA,attraction_in@sourceA,attraction_address@sourceA,attraction_url@sourceA,attraction_in_file@sourceA,mention_name@sourceB,mention_popularity@sourceB,mention_longitude@sourceB,mention_latitude@sourceB,no_of_blogFiles@sourceB,Confidence
"dTy8FJIT-Pc,szYkwHrTH1g,f9esZy4j6Qk",Jaffurs Wine Cellars,,Don't come here expecting very comfortable wine-tasting experience. This is a working wine production warehouse. The wines and the tasting experience was however excellent. You... read more,63,23,+1 805-962-7003,Santa Barbara,"819 E Montecito St , Santa Barbara , CA 93103-3220",https://www.tripadvisor.com/Attraction_Review-g33045-d2010407-Reviews-Jaffurs_Wine_Cellars-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"wmLRNSJixFs,9mYil_nn2D8,KAhmNN6HrCw",Santa Barbara Certified Farmers Market,"Flea & Street Markets , Shopping",We stumbled upon the market in State St on Tuesday evening and decided to visit the full Saturday market. Glad we did. We're here on holiday so were limited with what we could buy... read more,38,50,+1 805-962-5354,Santa Barbara,"Santa Barbara and Cota Streets , Santa Barbara , CA 9310",https://www.tripadvisor.com/Attraction_Review-g33045-d948023-Reviews-Santa_Barbara_Certified_Farmers_Market-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"c4dSiild4Wo,cSJFm3AnC5M,nweEUcZMZd0",Oreana Winery and Tasting Room,,"That is what first caught our attention. The live music. Outside seating, and lots of open space to taste and explore the wines. Definitely going back!",66,34,+1 805-962-5857,Santa Barbara,"205 Anacapa St , Santa Barbara , CA 93101-1805",https://www.tripadvisor.com/Attraction_Review-g33045-d2166590-Reviews-Oreana_Winery_and_Tasting_Room-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"fMuayJ1xSYI,8KSCP_HuyEY",Cottonwood Canyon Winery Santa Barbara Tasting Room,,"While the SB tasting room is really a pretty standard CA wine tasting experience, and I would recommend visiting the Winery in Santa Maria instead. But regardless of which you... read more",99,5,+1 805-963-1221,Santa Barbara,"224 Anacapa St Ste 1A , Santa Barbara , CA 93101-1894",https://www.tripadvisor.com/Attraction_Review-g33045-d3915619-Reviews-Cottonwood_Canyon_Winery_Santa_Barbara_Tasting_Room-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"w-NB7btM6s0,sOp7Zfs5ZWs,qqkqIvTkvtE",Cold Spring Tavern,"Mountains , Nature & Parks","This is still in full swing and every Sunday is so much fun! The whole atmosphere, history and the people who regularly gather are all such fun. Not to be missed.",8,335,8059670066,Santa Barbara,"5995 Stagecoach Rd , Santa Barbara , CA 93105-9776",https://www.tripadvisor.com/Attraction_Review-g33045-d102912-Reviews-Cold_Spring_Tavern-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"6Zg6duuUKm0,D1YkzDbkgyA,xEfmjaDOHck",Arroyo Burro County Beach Park,"Beaches , Nature & Parks , Outdoor Activities","Took a leisurely drive through the Hope Ranch area. After winding through the road we came upon Arroyo Burro Beach. Very nice, walked the beach north for about a mile. Noted... read more",17,243,(805) 884-0459,Santa Barbara,"2981 Cliff Dr , Santa Barbara , CA 93109-1024",https://www.tripadvisor.com/Attraction_Review-g33045-d105351-Reviews-Arroyo_Burro_County_Beach_Park-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"IDNcxILkigE,hoBwxl0WDOE,UWY9yhOow88",Casa de la Guerra,,This well preserved original dwelling is described in Two Years Before the Mast. It is a wonderful historical preservation. Don't miss the opportunity to go to a concert or play... read more,52,31,805-966-6961,Santa Barbara,"11 E de La Guerra St # 19 , Santa Barbara , CA 93101-2217",https://www.tripadvisor.com/Attraction_Review-g33045-d104441-Reviews-Casa_de_la_Guerra-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"eBohOV4qP24,TuDClIROt0I,lfqsw4H6eQ4",Arlington Theatre,,We visited here and saw 'Sully' the film. The theatre just has one screen and so a limited number of showings a day. Ticket prices were pretty good (can only compare to UK cinema... read more,39,89,+1 805-963-4408,Santa Barbara,"1317 State St , Santa Barbara , CA 93101-2647",https://www.tripadvisor.com/Attraction_Review-g33045-d544557-Reviews-Arlington_Theatre-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"mr4pTURdXi4,yOoSgYhm91M,mohRY3AH_yE",Gaviota Vista Viewpoint,"ニ_ニ_ニ_ Picturesque site ニ_ニ_ニ_ Reviewed April 9, 2016 The Gaviota Vista Viewpoint is one of the places to stop and enjoy the scenic beauty of this part of the California coastline. It is a unique place to enjoy nature and the ocean. Helpful? Thank buffalojim67 Report",,132,2,,Santa Barbara,,https://www.tripadvisor.com/Attraction_Review-g33045-d6707529-Reviews-Gaviota_Vista_Viewpoint-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"nB2jSFKtcH0,qr7jnjJjGWY,G8dK-7R2UgM",Casa del Herrero,"Historic Sites , Sights & Landmarks","Surrounded by beautiful gardens and filled with Spanish antiques, this home is a treat to tour. We visited on a gorgeous fall day and had a great visit thanks to our wonderful... read more",21,136,805-565-5653,Santa Barbara,"Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d104445-Reviews-Casa_del_Herrero-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"YvbcfGsGfUg,x6CVumI1Grc,Azw8_M9sPJI",Franceschi Park,,Charming little park tucked away in the hills above Santa Barbara. Great place for a vista of the bay and city. Two picnic tables were there.,84,9,,Santa Barbara,"1510 Mission Ridge Rd , Santa Barbara , CA 93103-1877",https://www.tripadvisor.com/Attraction_Review-g33045-d7386729-Reviews-Franceschi_Park-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"G9rEB_hOmlc,a9bzYeA0kks,MU1vJIJX-As",Hill-Carrillo Adobe,"ニ_ニ_ニ_ A California Landmark No. 721 ニ_ニ_ニ_ Reviewed September 16, 2015 This Adobe built in 1825, is quite well maintained, at least it appears that way. There is a plaque noting the status as a California Registered Historic Landmark No. 721. The address 11 East Carrillo St. is prominently displayed. The doors are locked. There are no posted hours. Looking inside I see a big bankers meeting room table and chairs.... More Helpful? Thank CharleySays Report",,143,,,Santa Barbara,,https://www.tripadvisor.com/Attraction_Review-g33045-d8642522-Reviews-Hill_Carrillo_Adobe-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"8EuOSwtBIs4,Q3jn5DKj1ek,5cZqZSVxg6M",Antique Alley,,"Sadly, much of State Street has been given over to the same chains as you can find anywhere. Not here! Fun treasure and something for everyone. Find a one of a kind gift or... read more",103,2,805-962-3944,Santa Barbara,"706 State Street , Santa Barbara , CA 93101",https://www.tripadvisor.com/Attraction_Review-g33045-d10677806-Reviews-Antique_Alley-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"NOLChEyWClM,SA9vbjKztZw,qSeh4CbRUfg",Santa Barbara Fish Market,,"We enjoyed our visit here, had some Uni and a few drinks. Fun to people watch - not a foodie spot, more touristy, but could be fun in the wall when the seafood is really in season.",133,6,+1 805-965-9564,Santa Barbara,"117 Harbor Way , Suite A , Santa Barbara , CA 93109-2357",https://www.tripadvisor.com/Attraction_Review-g33045-d948021-Reviews-Santa_Barbara_Fish_Market-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"pcm2qocOrRY,yqloMmBOAsE,mwPA9WQ-lfM",Italian Pottery Outlet,,This place has a nice selection of pottery from many regions of Italy--from Deruta to Sicily. The staff is friendly and helpful.,105,3,+1 805-564-7655,Santa Barbara,"929 State St , Santa Barbara , CA 93101-2701",https://www.tripadvisor.com/Attraction_Review-g33045-d6403639-Reviews-Italian_Pottery_Outlet-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"TRUXMfA1SHs,Ly6aMk8TPqQ,PaOntU35W3k",Alameda Park,,"We saw this park from the trolley tour, and our kids asked for a visit. We got our trolley tour guide to let us off near-by and walked back. Great park for the kids to burn off... read more",51,24,,Santa Barbara,"1400 Santa Barbara Street , Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d3877993-Reviews-Alameda_Park-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"CmT5vR7K6Cs,ccbnI-pdGyU",Santa Barbara Zoo,"Zoos & Aquariums , Outdoor Activities , Nature & Parks","This is a smaller zoo, but it has a lot of nice exhibits and it's not very crowded. We had a very nice visit.",3,"1,000",805-962-5339,Santa Barbara,"500 Ninos Dr , Santa Barbara , CA 93103-3798",https://www.tripadvisor.com/Attraction_Review-g33045-d104228-Reviews-Santa_Barbara_Zoo-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"LlWE-A8rhhs,l1oRKRB5FWM,1zNQgMjlqHQ",Santa Barbara Public Market,"Other Food & Drink , Food & Drink","This is a wonderful indoor market with many good dining options. We had lunch here at the Empty Bowl Noodle Bar, then walked around the market. It's a happening place...",46,48,+(1)(805) 770-7702,Santa Barbara,"38 W Victoria St , Santa Barbara , CA 93101-3165",https://www.tripadvisor.com/Attraction_Review-g33045-d6698084-Reviews-Santa_Barbara_Public_Market-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"Svp-wc-nqj4,Dp8qrktQh6g,SvAeb7qNxAA",Santa Barbara Waterfront,"Piers & Boardwalks , Sights & Landmarks",Nice place for a walk.Views are great.Good place for people watching.Relax on the Beach or visit Stearns Wharf.You can catch a trolly here for a ride up State Street also.,6,582,+1 805-897-1962,Santa Barbara,"132 Harbor Way , Santa Barbara , CA 93109-2363",https://www.tripadvisor.com/Attraction_Review-g33045-d3983760-Reviews-Santa_Barbara_Waterfront-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"dUTFIVW1GmQ,SQw7x_1GiKg,HwhgfAQqRhA",The Historic La Arcada Courtyard,"Historic Walking Areas , Sights & Landmarks","A historic paseo on State street, with something for everyone. Interesting statues, shops, food, and of course, the turtles in the fountain!",32,52,+1 805-884-1938,Santa Barbara,"1114 State St , Santa Barbara , CA 93101-2717",https://www.tripadvisor.com/Attraction_Review-g33045-d3620331-Reviews-The_Historic_La_Arcada_Courtyard-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"KUM5wBa2h1A,M6lAIg64nZk,Jbg7wA3hh1w",Pali Wine Co. Tasting Room,,Pali is a wonderful place to visit for a tasting. Once you have tasted the various varietals you will be able to purchase bottles for quite reasonable prices. Clean and... read more,76,16,+1 805-560-7254,Santa Barbara,"116 E Yanonali St , Santa Barbara , CA 93101-1831",https://www.tripadvisor.com/Attraction_Review-g33045-d3820364-Reviews-Pali_Wine_Co_Tasting_Room-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"zcdo0uSGTKQ,YCqGxTAcZ2I,Es5xMawiFjM",Lafond Winery,,The wine is awesome and the people are wonderful! Take a chance to visit this winery. They ship your wine for $9....unheard of!!!,69,18,,Santa Barbara,"Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d550911-Reviews-Lafond_Winery-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"qxe8ZB2R2cw,9d6sUMAm-L8,MjHJoAxGPJw",Chaucer's Bookstore,,"Chaucer's Bookstore has been around for decades. It is a favorite of locals. It is not a super large bookstore, the way that Borders or Barnes and Noble had been, but this is... read more",25,38,805) 682-6787,Santa Barbara,"3321 State St , Santa Barbara , CA 93105-2623",https://www.tripadvisor.com/Attraction_Review-g33045-d6947509-Reviews-Chaucer_s_Bookstore-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"4OxzDMwzPXc,vwezdHj9-oI,0LeP4E-yCLc",Santa Barbara Winery,,"A girlfriend and I stopped in to the Winery during a weekend away. Having just come from a tasting room across the street where we were disappointed with the snobby, stick in the... read more",42,82,+1 805-963-3633,Santa Barbara,"202 Anacapa St , Santa Barbara , CA 93101-1887",https://www.tripadvisor.com/Attraction_Review-g33045-d292841-Reviews-Santa_Barbara_Winery-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"cCu4msio5FE,bGvqN--4s7w,TdeG0HLYBXI",Santa Barbara Orchid Estate,,"I had met Wayne, one of the owners, and his father at an orchid show in Pasadena over a year ago. He recognized me (for real - he remembered what I do for a living) and was very... read more",36,52,+1 805-967-1284,Santa Barbara,"1250 Orchid Dr , Santa Barbara , CA 93111-2914",https://www.tripadvisor.com/Attraction_Review-g33045-d648784-Reviews-Santa_Barbara_Orchid_Estate-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"bFEgHBUSCRQ,ehELOqRS1rk",Santa Barbara Museum of Art,"Art Museums , Museums",Had a good time visiting the museum but much of it and its collections are undergoing renovation. The exhibits they have out are very good. Took us about an hour and a half to... read more,19,309,805-963-4364,Santa Barbara,"1130 State St , Santa Barbara , CA 93101-2746",https://www.tripadvisor.com/Attraction_Review-g33045-d104225-Reviews-Santa_Barbara_Museum_of_Art-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"qESjS891708,kjI4r7HXlio,Lvb3mJZet6A",Moreton Bay Fig Tree,"Points of Interest & Landmarks , Sights & Landmarks",You only need a few minutes to see this - but it is worth it! The trolley tour takes you right by it.,11,246,,Santa Barbara,"Montecito and Chapala Streets , Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d2530095-Reviews-Moreton_Bay_Fig_Tree-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"15jhRap2mFU,0NEbfBI6Vvk,_yT49HLxNwg",Santa Barbara Cemetery,,"We were staying at Fess Parker Doubletree and I'd read that he was buried at this cemetery, so we drove up to find his grave. The cemetery has sweeping views of the water and the... read more",64,23,+1 805-969-3231,Santa Barbara,"901 Channel Dr , Santa Barbara , CA 93108-2828",https://www.tripadvisor.com/Attraction_Review-g33045-d2452837-Reviews-Santa_Barbara_Cemetery-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"ttQv0uNopkw,aZh9IiXSYIA,B9zL2Zih8Us",Lobero Theatre,,"We went to see Arlo Guthrie's, 50 Anniversary tour. Our first time in the theater and we were amazed. All seating is good and the seats were very comfortable. Good air... read more",56,43,+1 805-963-0761,Santa Barbara,"33 E Canon Perdido St , Santa Barbara , CA 93101-2246",https://www.tripadvisor.com/Attraction_Review-g33045-d294161-Reviews-Lobero_Theatre-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
,Susan Quinlan Doll & Teddy Bear Museum & Library,,This is not just a doll and teddy bear museum - it is an educational experience. The display cases are floor to ceiling and professionally arranged. An entire section on 'toys... read more,95,5,+1 805-730-1707,Santa Barbara,"122 122 W Canon Perdido St. , Santa Barbara , CA 93101",https://www.tripadvisor.com/Attraction_Review-g33045-d948233-Reviews-Susan_Quinlan_Doll_Teddy_Bear_Museum_Library-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"9NkcOBu7NuE,yucsi05Ts6E",Carriage & Western Art Museum,,the carriage house museum is like stepping back in around the santa barbara area it is a great time for the whole family. walking distance from the beach and harbor,62,24,+1 805-962-2353,Santa Barbara,"129 Castillo St , Santa Barbara , CA 93101-5725",https://www.tripadvisor.com/Attraction_Review-g33045-d524625-Reviews-Carriage_Western_Art_Museum-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
"AKMdQFPHku0,FWfBF9XXZu4,037II8WMaKg",Rattlesnake Canyon Trail,,"We hiked this trail with a group ranging from 5 years old to 70, and we all found it enjoyable. There are a couple areas that you need to climb up some rocks, but overall the... read more",77,12,,Santa Barbara,"Las Canoas , Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d146162-Reviews-Rattlesnake_Canyon_Trail-Santa_Barbara_California.html,santa_barbara.json,santa barbara ca,2,-119.7026672,34.4221319,2,100
