mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
doheny state beach,park,4,"Doheny State Beach, Park Lantern Street, Dana Point, Orange County, California, 92624, United States of America",-117.676819688993,33.4601551,6,"avalon_and_los angeles.json,big bear lake_and_santa clarita.json,long beach_and_riverside.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json","MiZ21XkFZKI,pc3PPZ6y0GQ,0g-WjUhhPlo"
san bernardino peak,tower,2,"KAGL-TV (San Bernardino), Sunset Peak Motorway, Los Angeles County, California, United States of America",-117.7003337,34.1875069,2,"big bear lake_and_riverside.json,big bear lake_and_santa ana.json","-kVH4fZZT6o,kYEopl5aAr0,BqU4OBlVzhU"
' hill park,bench,1,"Hill Park, Macalla Road, SF, California, 94130, United States of America",-122.3706428,37.8122249,1,oakland_and_san francisco.json,"bBxePJTocCU,-Qm_8kn0Xuo,CVH9dfGyY7A"
autry museum,museum,1,"Autry Western Museum of Western Heritage, Western Heritage Way, West Glendale, LA, Los Angeles County, California, 91203, United States of America",-118.281268543821,34.14860325,1,beverly hills_and_pasadena.json,"xNHWy2FCNBw,1bP9_dDtjzk,niJxF713pmo"
jack london square,neighbourhood,7,"Jack London Square, Oakland, Alameda County, California, 94607, United States of America",-122.274685,37.7957886,9,"berkeley_and_san jose.json,berkeley_and_oakland.json,berkeley_and_sacramento.json,berkeley_and_stockton.json,fremont_and_oakland.json,fremont_and_santa clarita.json,oakland_and_sacramento.json,oakland_and_san francisco.json,san francisco_and_santa clarita.json","6u00Z8sGRsM,-bE-C0BPrYA,PgO7XTQZ-ks"
sawtelle,neighbourhood,2,"Sawtelle, Brentwood, LA, Los Angeles County, California, 90025, United States of America",-118.4503562,34.0361107,2,"beverly hills_and_san jose.json,los angeles_and_santa monica.json","iwf3xVWyG-M,KKJiTXqqmh8,_b5u0S1ZxFk"
bronson ave.,tertiary,1,"Bronson Avenue, Little Armenia, LA, Los Angeles County, California, 90028-5420, United States of America",-118.3179895,34.1008085,19,"bakersfield_and_beverly hills.json,bakersfield_and_santa monica.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_long beach.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_santa ana.json,beverly hills_and_temecula.json,fresno_and_long beach.json,fresno_and_santa ana.json,long beach_and_pasadena.json,long beach_and_san bernardino.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_san jose.json,pasadena_and_riverside.json,sacramento_and_santa ana.json,santa monica_and_temecula.json","2XJKk4zEuWQ,xzuMjSYwz8U,ejlwwXEHYQg"
harbor island,island,1,"Harbor Island, Newport Beach, Orange County, California, United States of America",-117.902653,33.6106101,1,irvine_and_temecula.json,"mJ69Fb2dTbk,HATTP4ImwJk,Rki4W-CM2rs"
aventine,residential,1,"Aventine, Coachella, Riverside County, California, 92236, United States of America",-116.1946774,33.6763875,2,"long beach_and_san diego.json,long beach_and_temecula.json","FHoou-uFkvI,VBLCqJNPoBw"
marine mammal center,zoo,2,"The Marine Mammal Center, 2000, Bunker Road, Marin City, Marin County, California, 94965, United States of America",-122.531050866098,37.8351754,2,"irvine_and_sausalito.json,long beach_and_sausalito.json","zjMtHXqYuFQ,sfmdsc2ZnL4"
newport avenue beach,residential,1,"Newport Avenue, Los Altos, Long Beach, Los Angeles County, California, 90804, United States of America",-118.1513277,33.787575,1,newport beach_and_san diego.json,"uQfWIsVY89g,B5U_1Ig04pA,R5W3bTDReGA"
silver lake blvd,secondary,1,"Silver Lake Boulevard, Silver Lake, Angelino Heights, LA, Los Angeles County, California, 90026, United States of America",-118.272119,34.0834761,1,beverly hills_and_pasadena.json,"-i-xDX_j1uA,W5JUCgw06CM,kv9-ThxOKX0"
bay area of california,region,1,"San Francisco Bay Area, SF, California, United States of America",-122.3558472,37.7884969,6,"anaheim_and_san francisco.json,anaheim_and_stockton.json,bakersfield_and_san francisco.json,bakersfield_and_stockton.json,los angeles_and_stockton.json,san francisco_and_stockton.json","HWHVu0-VKYQ,Ss_PGPcEjEY,nffKGQiYXek"
stuart ranch rd,residential,1,"Stuart Ranch Road, Malibu, Los Angeles County, California, 90265, United States of America",-118.6915659,34.0358662,7,"bakersfield_and_malibu.json,long beach_and_malibu.json,malibu_and_napa.json,malibu_and_newport beach.json,malibu_and_pismo beach.json,malibu_and_santa cruz.json,malibu_and_santa monica.json","ksxZxFX4maY,6VCjVmI6meU,sSbjC3fnTpU"
orlando avenue,residential,1,"Orlando Avenue, Baumberg, Hayward, Alameda County, California, 94545, United States of America",-122.0838035,37.6294389,1,los angeles_and_sausalito.json,"xjMRPFdeMZs,sQF6V4qgZcw,SLEWKZvU32o"
fairplex,secondary,1,"Fairplex Drive, Pomona, Los Angeles County, California, 91750, United States of America",-117.7879109,34.0682116,4,"bakersfield_and_long beach.json,fresno_and_san bernardino.json,long beach_and_oakland.json,oakland_and_san bernardino.json","KFA45EUqs-M,fT4PHMtb-R8"
muir,hamlet,1,"Muir, Contra Costa County, California, United States of America",-122.1302483,37.9903232,1,berkeley_and_irvine.json,"Iuq9XK6tojs,5oURZwXZQJI,ReJTaDi1SI8"
montana,residential,12,"Montana, Rovana, Inyo County, California, United States of America",-118.6129969,37.413991,63,"anaheim_and_san francisco.json,avalon_and_fremont.json,avalon_and_san luis obispo.json,bakersfield_and_malibu.json,berkeley_and_malibu.json,berkeley_and_pismo beach.json,berkeley_and_riverside.json,berkeley_and_san luis obispo.json,berkeley_and_santa monica.json,big bear lake_and_oakland.json,big bear lake_and_san luis obispo.json,carlsbad_and_mammoth lakes.json,carlsbad_and_monterey.json,carlsbad_and_oakland.json,fremont_and_mammoth lakes.json,fremont_and_santa barbara.json,fresno_and_malibu.json,fresno_and_mammoth lakes.json,fresno_and_pasadena.json,fresno_and_san luis obispo.json,irvine_and_mammoth lakes.json,irvine_and_san luis obispo.json,carlsbad_and_san luis obispo.json,fresno_and_riverside.json,los angeles_and_mammoth lakes.json,long beach_and_mammoth lakes.json,malibu_and_oakland.json,malibu_and_sacramento.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_san jose.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa cruz.json,mammoth lakes_and_stockton.json,mammoth lakes_and_pismo beach.json,mammoth lakes_and_sausalito.json,newport beach_and_san luis obispo.json,oakland_and_san diego.json,oakland_and_san luis obispo.json,oakland_and_santa barbara.json,pismo beach_and_san diego.json,pismo beach_and_stockton.json,riverside_and_san luis obispo.json,riverside_and_stockton.json,sacramento_and_san luis obispo.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san bernardino_and_san luis obispo.json,san francisco_and_temecula.json,oakland_and_pismo beach.json,san jose_and_temecula.json,san luis obispo_and_santa ana.json,san luis obispo_and_stockton.json,san luis obispo_and_temecula.json","4Zuqtro7vm0,7US1hLqsdmY,Tnv7TVB_qDc"
zumwalt meadows,meadow,1,"Zumwalt Meadow, Kanawyers, Fresno County, California, United States of America",-118.595959844239,36.7917167,1,fresno_and_irvine.json,"y1pdKoSZ4LA,muy7rq2du0o,UmdMnULY9v4"
rockaway beach,neighbourhood,1,"Rockaway Beach, Pacifica, San Mateo County, California, 94044, United States of America",-122.4952531,37.6085478,1,long beach_and_monterey.json,"6siGKxcKol0,79S5k1pgWZU,d2UWPv6x4bE"
chomp,bar,1,"Chomp N' Swig, 1541, Clement Street, Seacliff, SF, California, 94118, United States of America",-122.4758676,37.7823301,2,"santa barbara_and_stockton.json,santa monica_and_stockton.json","R5qseE08RDc,KqZhfoADvOE"
uptown whittier,supermarket,1,"Uptown Market, Mar Vista Street, East Whittier, Whittier, Los Angeles County, California, 90602:90605, United States of America",-118.037741263868,33.9734916,10,"beverly hills_and_santa ana.json,long beach_and_santa monica.json,long beach_and_los angeles.json,los angeles_and_santa ana.json,los angeles_and_santa clarita.json,malibu_and_santa ana.json,pasadena_and_santa ana.json,pasadena_and_santa clarita.json,pasadena_and_santa monica.json,santa ana_and_santa monica.json","-iyXZr3hLOo,3yDtBWZTsZY,9ES05grIqRc"
northern marin county,residential,1,"Northern Avenue, Tamalpais Valley, Marin County, California, 94941, United States of America",-122.5459418,37.8796226,2,"long beach_and_sausalito.json,sacramento_and_sausalito.json","DMMduw5Mw78,VOdiwUi_8nA,EpADKe06LZM"
orr springs rd,secondary,1,"Orr Springs Road, Presswood, Mendocino County, California, 95482, United States of America",-123.21072,39.1762081,1,newport beach_and_sausalito.json,"x4YZl7urHXg,5H5JhiQv1yg,O5mLnWTWr04"
fair oaks blvd.,primary,1,"Fair Oaks Boulevard, Sacramento, Sacramento County, California, 95608, United States of America",-121.4154059,38.5740776,2,"oakland_and_stockton.json,riverside_and_sacramento.json","veUFWfNftKk,GScN569e_54,p-MDNTs7I5w"
whittier greenway trail,cycleway,3,"Whittier Greenway Trail, Whittier, Los Angeles County, California, 90606, United States of America",-118.0599187,33.9944023,6,"big bear lake_and_santa clarita.json,long beach_and_riverside.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,newport beach_and_riverside.json","fE-g9zwtGB4,8nzDobS9jeI,PuDsBwx-ZR0"
malibu creek state park,nature_reserve,9,"Malibu Creek State Park, Las Virgenes Road, Calabasas, Los Angeles County, California, 91302, United States of America",-118.7120156,34.0996554,39,"avalon_and_big bear lake.json,avalon_and_malibu.json,beverly hills_and_pismo beach.json,berkeley_and_malibu.json,berkeley_and_santa monica.json,beverly hills_and_long beach.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_santa barbara.json,big bear lake_and_long beach.json,huntington beach_and_monterey.json,huntington beach_and_pasadena.json,huntington beach_and_san francisco.json,huntington beach_and_santa cruz.json,huntington beach_and_santa monica.json,huntington beach_and_stockton.json,irvine_and_malibu.json,irvine_and_santa monica.json,huntington beach_and_malibu.json,long beach_and_santa monica.json,los angeles_and_malibu.json,long beach_and_malibu.json,malibu_and_napa.json,malibu_and_newport beach.json,malibu_and_pasadena.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_santa ana.json,malibu_and_santa barbara.json,malibu_and_santa monica.json,malibu_and_monterey.json,monterey_and_newport beach.json,newport beach_and_pasadena.json,newport beach_and_san francisco.json,newport beach_and_santa cruz.json,pasadena_and_sacramento.json,riverside_and_santa monica.json,san francisco_and_santa clarita.json,san jose_and_san luis obispo.json","rwMIuTELA44,DGfTfBfExSs,mYu73O4GQ88"
neah bay,residential,1,"Neah Bay Drive, Bakersfield, Kern County, California, 93312, United States of America",-119.1005099,35.388572,1,beverly hills_and_san luis obispo.json,"fVNn2ADiafk,qkrNxqLxLL0,pSpP69fBSLY"
la purisima mission,parking,1,"La Purisima Mission Parking Place, Purisima Road, Santa Barbara County, California, 93436, United States of America",-120.4211694,34.6703633,6,"beverly hills_and_san luis obispo.json,fremont_and_santa barbara.json,sacramento_and_san luis obispo.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,sacramento_and_san bernardino.json","qifiXm8ykzE,VzP_hPBKEcY,45e7ldqHP5c"
clear lake state park,park,1,"Clear Lake State Park, State Park Road, Soda Bay, Lake County, California, United States of America",-122.812070398199,39.01087985,1,berkeley_and_long beach.json,"KSb1d6HIBOw,5FknmdLeWY4,I82s8Fd7r-A"
midtown sacramento,residential,2,"Midtown Drive, North Highlands, Sacramento County, California, 95843, United States of America",-121.3855549,38.704982,11,"avalon_and_sacramento.json,bakersfield_and_sacramento.json,bakersfield_and_sausalito.json,berkeley_and_riverside.json,berkeley_and_sacramento.json,fremont_and_sacramento.json,irvine_and_sacramento.json,monterey_and_sacramento.json,napa_and_sacramento.json,sacramento_and_sausalito.json,sacramento_and_san francisco.json","_ti2GfGhs5Y,M3OBleHkumU,vUluPUx3wfI"
wyandot,residential,1,"Wyandot Road, Apple Valley, San Bernardino County, California, 92307, United States of America",-117.2147156,34.5353692,3,"avalon_and_oakland.json,beverly hills_and_oakland.json,beverly hills_and_riverside.json","bySicsI5W-s,r5TGYB2drvk"
viking garden,residential,1,"Viking Circle, Garden Grove, Orange County, California, 92843, United States of America",-117.9253327,33.7687836,8,"long beach_and_napa.json,malibu_and_napa.json,malibu_and_sausalito.json,napa_and_san luis obispo.json,pismo beach_and_sausalito.json,san luis obispo_and_sausalito.json,santa barbara_and_sausalito.json,santa monica_and_sausalito.json","jhyseBEqrms,fFrJ0fIkcAc"
north west,residential,2,"Northwest, Pacific Beach, San Diego, San Diego County, California, 92109, United States of America",-117.2194385,32.7976084,8,"anaheim_and_san diego.json,avalon_and_san diego.json,bakersfield_and_san diego.json,fresno_and_san diego.json,monterey_and_san diego.json,riverside_and_san diego.json,san diego_and_san jose.json,san diego_and_stockton.json","bQLLZobpHTQ,dPa-BlfxA3o,JQqfTBqdliw"
red sea,pub,2,"Red Sea, Claremont Avenue, Temescal, Oakland, Alameda County, California, 94618, United States of America",-122.2612468,37.8384149,2,"long beach_and_oakland.json,mammoth lakes_and_riverside.json","bpmZs1EihGM,I4RV8unY7GE"
evergreen creek trail,stream,1,"Evergreen Creek, San José, Santa Clara County, California, United States of America",-121.7622557,37.3047087,1,mammoth lakes_and_san luis obispo.json,"tY49q727HSE,bbTGFaUGPDE,n9RTNVrtDho"
santa ana heights,hamlet,1,"Santa Ana Heights, Orange County, California, United States of America",-117.8956125,33.6525204,7,"fremont_and_santa ana.json,irvine_and_santa ana.json,los angeles_and_santa ana.json,oakland_and_santa ana.json,pasadena_and_santa ana.json,sacramento_and_santa ana.json,san diego_and_santa ana.json","YUr5F5kOP3E,hY6qr_vEylg"
coast ridge,island,1,"Coast Guard Station Oakland;Coast Guard Island, Alameda, Alameda County, California, United States of America",-122.249412041053,37.782203,6,"berkeley_and_san luis obispo.json,fremont_and_san luis obispo.json,irvine_and_san luis obispo.json,oakland_and_san luis obispo.json,sacramento_and_san luis obispo.json,san luis obispo_and_stockton.json","fKKZuhSmBT4,2fHX8zwAuWk,VqDWsl8OaW0"
cal park hill tunnel,cycleway,1,"Cal Park Hill Tunnel, Larkspur, Marin County, California, 94904, United States of America",-122.5103119,37.950764,2,"mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","6K8RHKE2tmU,t04TDTxIl8A,JOgtl3AUa5c"
gallatin,peak,1,"Gallatin Peak, Lassen County, California, United States of America",-120.7418996,40.5646162,2,"sacramento_and_santa clarita.json,santa clarita_and_santa cruz.json","rSVAml21HPc,hpUG5DnlROQ"
candlestick,residential,1,"Candlestick Cove, SF, California, 94124, United States of America",-122.393525911468,37.712063,3,"berkeley_and_san francisco.json,oakland_and_san francisco.json,sacramento_and_san francisco.json","k9AlAvYa6MA,1fB3EF7XeXU,1rwVV_8uUxc"
goleta beach trail,bus_stop,2,"Goleta Beach, Wm L Moffett Lane, Santa Barbara, Santa Barbara County, California, 93117, United States of America",-119.8351522,34.4197026,4,"big bear lake_and_santa clarita.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","X8zT-dB0GG4,Fg_bLYFm9fg,r1zpgeW9UfE"
