attraction_name,attraction_knownFor,attraction_reviewComment,attraction_ranking,attraction_no_of_reviews,attraction_contact,attraction_in,attraction_address,attraction_url,attraction_in_file,youTubeLinkIds
World Famous Tree House,,It was closed when we went but it doesn't look like we missed much - it is a tree with a door - Living Chimney Tree is just a few miles North & FREE Les7h,3,8,,Piercy,"Highway 101 , Piercy , CA",https://www.tripadvisor.com/Attraction_Review-g32882-d1857170-Reviews-World_Famous_Tree_House-Piercy_Mendocino_County_California.html,piercy.json,"eMU85yuPT9Y,3JpcTtaGSQY,Jl6W1gdNF6Y"
Standish-Hickey State Recreation Area,,It is a beautiful drive. Park volunteers were very friendly and informative about the area. They had some kid activities and guided tours at various times during the weekend... read more,2,11,+1 707-925-6482,Leggett,"69350 Highway 101 N , Leggett , CA 95585-8915",https://www.tripadvisor.com/Attraction_Review-g32618-d4223081-Reviews-Standish_Hickey_State_Recreation_Area-Leggett_Mendocino_County_California.html,leggett.json,"a3Rtn6sHiTs,Sr7bwjOm49A,p6OJlqHJNiE"
The Victorian Village of Ferndale,"Points of Interest & Landmarks , Sights & Landmarks","I hadn't been there since the earthquake destroyed most of the town. Happily, it has come back and is just as neat as I remembered. Lots of small shops, good restaurants, art... read more",1,115,,Ferndale,"Main Street & Ocean Avenue , Ferndale , CA",https://www.tripadvisor.com/Attraction_Review-g32378-d6725447-Reviews-The_Victorian_Village_of_Ferndale-Ferndale_Humboldt_County_California.html,ferndale.json,"6m8YGj22KDY,n30dcgiwd1s,0D1mIFTqtro"
Chapman's Gem & Mineral Shop & Museum,,"My girlfriend in San Francisco made a point of taking me there on one of our trips (we travel over 2000 miles in just a few days, stopping at interesting places). Being a... read more",1,38,+1 707-725-2714,Fortuna,"Highway 101 , Fortuna , CA 95540",https://www.tripadvisor.com/Attraction_Review-g32404-d2161569-Reviews-Chapman_s_Gem_Mineral_Shop_Museum-Fortuna_Humboldt_County_California.html,fortuna.json,"GYY2iLPWY-I,joTWalyxT6g"
Golden Gait Mercantile,,This Mercantile store is a throwback to earlier times. The owner carries a little bit of everything she was very friendly and helpful.,6,17,+1 707-786-4891,Ferndale,"421 Main Street , Ferndale , CA 95536",https://www.tripadvisor.com/Attraction_Review-g32378-d2446624-Reviews-Golden_Gait_Mercantile-Ferndale_Humboldt_County_California.html,ferndale.json,"hXRV_akpqSQ,7USWP7oj7Uo,f61-ztEuYpI"
Dakota's Designs,,Purchased the mermaid for my daughter's high school graduation gift. It will be her first real piece of art that she will hang in her dorm for now. She absolutely loves it. Dakota... read more,4,4,+1 707-267-5801,Fortuna,"1020 Main St , Fortuna , CA 95540",https://www.tripadvisor.com/Attraction_Review-g32404-d7745839-Reviews-Dakota_s_Designs-Fortuna_Humboldt_County_California.html,fortuna.json,"0Eybys8KUKU,ktP7yB850xg,vSXeIVsJOPA"
Fortuna Dog Park,,This dog park is is a little smaller than some of the dog parks I hav been to. THere is an area for large dogs and one for small dogs. Bring your ball. The dogs will have fun... read more,3,13,+1 707-725-3959,Fortuna,"100 Dinsmore Dr , Fortuna , CA 95540-9556",https://www.tripadvisor.com/Attraction_Review-g32404-d6434139-Reviews-Fortuna_Dog_Park-Fortuna_Humboldt_County_California.html,fortuna.json,"SAlMxPwUXME,VxFJJB3PO7o,vEesuoPriUc"
Clendenen's Cider Works,,We drive here five hours during the season to drink fresh apples. There is no other way to describe it. The absolute best apple juice. The. BEST A NOT TO BE MISSED VISIT while... read more,2,16,+1 707-725-2123,Fortuna,"96 12th St , Fortuna , CA 95540-9501",https://www.tripadvisor.com/Attraction_Review-g32404-d5609302-Reviews-Clendenen_s_Cider_Works-Fortuna_Humboldt_County_California.html,fortuna.json,"rE6v27ZUj4g,FFhseynviwo,BXnXh5hfiw0"
Ferndale Museum,,"We spent 90 minutes wandering thru the museum. Both docents there were well informed and seemed to enjoy sharing the history of their town - old telephone switchboards, a still... read more",4,39,+1 707-786-4466,Ferndale,"Corner of Shaw & Third Streets , Ferndale , CA 95536",https://www.tripadvisor.com/Attraction_Review-g32378-d278405-Reviews-Ferndale_Museum-Ferndale_Humboldt_County_California.html,ferndale.json,"v9tSQgIII9Y,pncWq4xJBPQ"
The Blacksmith Shop,,"Once you enter the shop, just stop and take a long look around the complete room and ceiling. This is NOT the usual tourist area shop. I have seen many blacksmith shops but this... read more",8,11,+1 707-786-4216,Ferndale,"455 Main Street , Ferndale , CA 95536",https://www.tripadvisor.com/Attraction_Review-g32378-d2446628-Reviews-The_Blacksmith_Shop-Ferndale_Humboldt_County_California.html,ferndale.json,"veCN3_ENGJc,84_Oa52sxfc,hdH-Hhj0Q58"
Loleta Cheese Factory,"Factory Tours , Tours","A great place to visit on the coast they have over thirty samples to try. With a new expansion to include a sandwich bar and gift shop a must see. With chocolates also, and you... read more",1,129,+1 707-733-5470,Loleta,"252 Loleta Drive , Loleta , CA 95551",https://www.tripadvisor.com/Attraction_Review-g32641-d648320-Reviews-Loleta_Cheese_Factory-Loleta_Humboldt_County_California.html,loleta.json,"7oKYFw9vlsU,WL04zcMrE50,s1w88NMLrVM"
Korobi Stables,,"Kim, the owner was very friendly and greeted us when we arrived. I took my little niece on the trail ride and it started off on a smooth country rode along huge fields of corn and... read more",5,3,7074966004,Fortuna,"2316 Sandy Prairie Rd , Fortuna , CA 95540-8515",https://www.tripadvisor.com/Attraction_Review-g32404-d8549746-Reviews-Korobi_Stables-Fortuna_Humboldt_County_California.html,fortuna.json,"ZlguIgdCyLs,MfI2fz5nDQo,rNsTeF67jDs"
Fernbridge Historic Bridge,,We needed to get from one side of the river to another. It had rained hard recently so the only way to get across this wide stretch was on a bridge. This bridge did just the... read more,5,23,,Ferndale,"SR 211 , Ferndale , CA",https://www.tripadvisor.com/Attraction_Review-g32378-d6762726-Reviews-Fernbridge_Historic_Bridge-Ferndale_Humboldt_County_California.html,ferndale.json,"922DejEQWto,8WTM8BjjFZI"
Bear River Casino,,"It's a decent little casino. We ended up staying 2 nights"" wife won a free night"" met a great bartender ""Nick"" helped us out with local things to do. We ate dinner it was average... read more",2,53,+1 707-733-9644,Loleta,"11 Bear Paws Way , Loleta , CA 95551-9684",https://www.tripadvisor.com/Attraction_Review-g32641-d3385181-Reviews-Bear_River_Casino-Loleta_Humboldt_County_California.html,loleta.json,"oK_-kC73Z68,nPTO2L_Lnig,d-VhmmjzCVM"
Ferndale Historic Cemetery,"Cemeteries , Sights & Landmarks",Really well-cared for and a gentle place to wander quietly. Parking is okay in the streets nearby and from the top of the cemetery you can get a nice elevated view over the... read more,2,102,,Ferndale,"Eugene Street & Bluff Street , Ferndale , CA",https://www.tripadvisor.com/Attraction_Review-g32378-d2181683-Reviews-Ferndale_Historic_Cemetery-Ferndale_Humboldt_County_California.html,ferndale.json,"HbIuyfEw-oY,agwKWG3__wc,NhXMFk7hQMI"
Blue Moon Gift Shop,,This is a great store with many unique items. My family and friend love the gifts I buy them here. It's a must stop when going to Garberville.,5,3,1 (707) 923-2632,Garberville,"772 Redwood Dr , Garberville , CA 95542-3105",https://www.tripadvisor.com/Attraction_Review-g32419-d8490523-Reviews-Blue_Moon_Gift_Shop-Garberville_Humboldt_County_California.html,garberville.json,"ASSpDI3uHKE,L0T7_0UOKFw"
Benbow Inn Golf Course,,We stayed in the newer part of the hotel BUT save your money and stay in the original part. We viewed these rooms before leaving and there was not much of a difference. Our room... read more,4,15,+1 707-923-2124,Garberville,"7000 Benbow Dr , Garberville , CA 95542-3603",https://www.tripadvisor.com/Attraction_Review-g32419-d207585-Reviews-Benbow_Inn_Golf_Course-Garberville_Humboldt_County_California.html,garberville.json,"-oI_RqvoM20,rhqE9jNFQT8,XgQVn17Yf38"
Richardson Grove State Park,"State Parks , Nature & Parks","Fun stop along the drive to the redwoods, great place to have lunch. Picnic area and family fun activities....",2,74,+1 707-247-3318,Garberville,"1600 US Highway 101 , Garberville , CA 95542-8700",https://www.tripadvisor.com/Attraction_Review-g32419-d1857171-Reviews-Richardson_Grove_State_Park-Garberville_Humboldt_County_California.html,garberville.json,"L4PiDGuf6tc,LfOFV0u57l8,prOsUngeRLI"
King Range Bookstore,"“ Cool Local Bookstore ” Reviewed December 24, 2015 We were exploring the Shelter Cove area and needed some reference books to understand the geology. We stumbled on the King Range bookstore (named after the big coastal mountains) and found exactly what we needed plus a whole lot more. Good science fiction. Good selection of both new and used. Really fun owner who knew a lot about the area... More Helpful? 1 Thank abearfellow Report",,7,2,,Garberville,,https://www.tripadvisor.com/Attraction_Review-g32419-d9597379-Reviews-King_Range_Bookstore-Garberville_Humboldt_County_California.html,garberville.json,"1CLCOvZOh1o,1zynTYm5mfw"
Lost Coast Scenic Drive,"Scenic Drives , Sights & Landmarks , Outdoor Activities",Wow this HWY 1 adventure on the lost coast was amazing. We were in an RV class A and had amazing views from our drivers seat. We made some stops for pictures and it was amazing we... read more,3,120,,Ferndale,"Humboldt Redwoods State Park , Ferndale , CA",https://www.tripadvisor.com/Attraction_Review-g32378-d1526088-Reviews-Lost_Coast_Scenic_Drive-Ferndale_Humboldt_County_California.html,ferndale.json,"XLKsTu2cEYU,PRgSoOwx5qQ,6mz7-QUkzMo"
Ocean World,"Nature & Parks , Zoos & Aquariums",This small park has a fantastic staff and great exhibits! Our tour guide was fun and made our children feel like they were on an adventure. The seal and sea lion show at the end... read more,5,284,+1 707-464-4900,Crescent City,"304 Hwy 101 , Crescent City , CA 95531",https://www.tripadvisor.com/Attraction_Review-g60944-d1161663-Reviews-Ocean_World-Crescent_City_California.html,crescent_city.json,"x8XJAXtP81A,o_JiB7071zg,jSATEwP_IOg"
Battery Point Lighthouse,"Lighthouses , History Museums , Specialty Museums , Museums , Sights & Landmarks , More","Traveling from Seattle to San Francisco down Highways 101 and 1, we had mapped or several points of interest in this area including the lighthouses and coastline of central and... read more",3,434,+1 707-464-3089,Crescent City,"577 H St , Crescent City , CA 95531-3743",https://www.tripadvisor.com/Attraction_Review-g60944-d116947-Reviews-Battery_Point_Lighthouse-Crescent_City_California.html,crescent_city.json,"y8YEPnzrN-4,c0ByXGqWGGI,J7HomZLJl7o"
Stout Grove,"Nature & Wildlife Areas , Hiking Trails , Outdoor Activities , Nature & Parks","One of the most amazing places I have ever seen. Easy access by car, the walking trails are generally easy to travel on as well and off season there are not a whole lot of people... read more",2,448,,Crescent City,"Highway 101 , Crescent City , CA",https://www.tripadvisor.com/Attraction_Review-g60944-d2227085-Reviews-Stout_Grove-Crescent_City_California.html,crescent_city.json,"W8HWM7rCcAU,KYy7AkJJOIc,erp5L45sVNs"
Beachfront Park,Nature & Parks,Sprawling playground our three kiddos loved. Only regret is we went right before sunset and didn't stay as long. The playground only having two gates makes it easier to keep track... read more,11,54,,Crescent City,"Front Street , Crescent City , CA",https://www.tripadvisor.com/Attraction_Review-g60944-d2043735-Reviews-Beachfront_Park-Crescent_City_California.html,crescent_city.json,"z1uJfrm5xhI,20GlsuMFxIk,X0WooXCnVpc"
South Fork of the Smith River,,Great places along this river to get out and explore- just awesome to stop walk the banks talk with the locals they know the best spots- try fishing here 2 small rainbows A... read more,2,16,,Smith River,"Smith River , CA",https://www.tripadvisor.com/Attraction_Review-g33098-d139189-Reviews-South_Fork_of_the_Smith_River-Smith_River_California.html,smith_river.json,"FJGN52rAa0Q,RiCPtKsoHcg,ESUHUfVZJHo"
Rumiano Cheese Company,,"Pictures on TA are accurate. Cheese is yummy! We got the extra sharp white, Habanero Mango that they said they only make for the Crescent City. We enjoyed cheese, sausage as we... read more",12,45,707-465-1535,Crescent City,"511 9th St , Crescent City , CA 95531-3408",https://www.tripadvisor.com/Attraction_Review-g60944-d7108523-Reviews-Rumiano_Cheese_Company-Crescent_City_California.html,crescent_city.json,"vsGDFTyY9tM,qS_9Qfh45Bo,6_s-CP48M7A"
Crescent City Harbor,"Points of Interest & Landmarks , Sights & Landmarks","We spent a cool windy day walking around the harbor. I would suggest checking the weather. Looks can be deceiving it looked sunny and warm, but factor in the winds coming from... read more",7,110,+1 707-464-6174,Crescent City,"101 Citizens Dock Rd , Crescent City , CA 95531-4494",https://www.tripadvisor.com/Attraction_Review-g60944-d6681876-Reviews-Crescent_City_Harbor-Crescent_City_California.html,crescent_city.json,"8ltLkvZYnxQ,c2IuqXyx2NU,iZuKbk5-40w"
Crescent City - Del Norte County Visitor Center,,"When in doubt of what to do while traveling in a new area stop at the information center. The two on staff where very helpful, gave you maps , made suggestions upon what you were... read more",22,8,800-343-8300,Crescent City,"1001 Front St , Crescent City , CA 95531-4133",https://www.tripadvisor.com/Attraction_Review-g60944-d9602385-Reviews-Crescent_City_Del_Norte_County_Visitor_Center-Crescent_City_California.html,crescent_city.json,"Ye0_X6bH6Ek,4tV7urghODk,7ZkicPS5nlc"
Old City Hall Arts Center,,"For the past two years (and again this year) we have had our production of The Vagina Monologues at Old City Hall. The stage is temporary platforms, the room is small and cramped... read more",24,5,+1 530-241-7320,Redding,"1313 Market St , Redding , CA 96001-0611",https://www.tripadvisor.com/Attraction_Review-g32952-d285814-Reviews-Old_City_Hall_Arts_Center-Redding_California.html,redding.json,"CBcp_KeZJjg,AnrWYWZSjDc,iDgqn0Dn6iU"
Lema Ranch,,"Lema Ranch is a great park for walking and jogging in at the end of the day. Nice ponds are hidden in the folds of the ravines among fruit trees and grasses, and gazebos. Canada... read more",10,22,+1 530-226-6200,Redding,"800 Shasta View Dr , Redding , CA 96003-8208",https://www.tripadvisor.com/Attraction_Review-g32952-d6648463-Reviews-Lema_Ranch-Redding_California.html,redding.json,"PI9uHY8NQaM,8jKx0pXjdAk,u-51QCg4gZE"
Clear Creek,,Have followed the creek up and down from the main parking lot facility. Relatively Clean bathrooms for a public parking lot. The trails are basically two that follow up and... read more,13,30,,Redding,"Redding , CA",https://www.tripadvisor.com/Attraction_Review-g32952-d1977149-Reviews-Clear_Creek-Redding_California.html,redding.json,"l0MGudBINKw,4xAmqVzn-to,uvIxt8TxAbI"
Armando's Gallery House,,This is a wonderful place to enjoy dinner! It is truly a one of a kind experience. My husband and I enjoyed dinner (wine glass never seemed to get empty) and a performance as... read more,25,2,5307681241,Redding,"1350 Butte St , Redding , CA",https://www.tripadvisor.com/Attraction_Review-g32952-d10528871-Reviews-Armando_s_Gallery_House-Redding_California.html,redding.json,"AI9xWk75bx0,Y2611zNOIPE,YZp5eQrDSss"
Bethel Church,"Churches & Cathedrals , Sights & Landmarks","Brilliant, well worth a visit, stay for as long as you can. Really enjoyed my week there. It is v special.",4,166,+1 530-246-6000,Redding,"933 College View Dr , Redding , CA 96003-3046",https://www.tripadvisor.com/Attraction_Review-g32952-d3749455-Reviews-Bethel_Church-Redding_California.html,redding.json,kexcekuXZGQ
Oregon Street Antique Mall,"“ A Very Good Antique Mall with an Added Bonus ” Reviewed October 25, 2014 While visiting Redding I went to this antique mall (I can't go anywhere without shopping for antiques) and I was impressed with the quantity and quality of the antiques along with very fair prices (I did buy a 1930's tea pot). The staff is friendly and helpful and the added bonus is an art gallery upstairs that shows local photography... More Helpful? 4 Thank Gee19 Report ReddingLuv2travel, Owner at Oregon Street Antique Mall, responded to this review Thank you for your very kind review! We are happy to hear you enjoyed your experience at Oregon Street Antique Mall and O Street Gallery! We look forward to seeing you again. More Updating list... Travelers who viewed Oregon Street Antique Mall also viewed Old City Hall Arts Center 5 Reviews Redding, CA McConnell Arboretum & Botanical Gardens 9 Reviews Redding, CA Armando's Gallery House 2 Reviews Redding, CA Redding Sculpture Garden 1 Review Redding, CA All things to do in Redding (66) Been to Oregon Street Antique Mall? Share your experiences! Write a Review Add Photos & Videos Is This Your TripAdvisor Listing? Own or manage this property? Claim your listing for free to respond to reviews, update your profile and much more. Claim Your Listing Questions & Answers Questions? Get answers from Oregon Street Antique Mall staff and past visitors. Hi, what would you like to know about this attraction? Posting guidelines Get notified about new answers to your questions. Ask Typical questions asked: Do I have to buy a ticket for my infant? How do I get there using public transportation? Is there a restaurant or café onsite? Near Oregon Street Antique Mall Top-rated Attractions Nearby 42 Reviews Cascade Theatre 25 Reviews Caldwell Park 9 Reviews McConnell Arboretum & Botanical Gardens Browse all attractions Top-rated Restaurants Nearby 124 Reviews Wilda's Grill 172 Reviews deja vu 87 Reviews Woody's Brewing Co Browse all restaurants About Us | Site Map | Help Center © 2016 TripAdvisor LLC All rights reserved. TripAdvisor Terms of Use and Privacy Policy . * TripAdvisor LLC is not a booking agent and does not charge any service fees to users of our site... ( more ) TripAdvisor LLC is not responsible for content on external web sites. Taxes, fees not included for deals content.",,29,,,Redding,,https://www.tripadvisor.com/Attraction_Review-g32952-d7177856-Reviews-Oregon_Street_Antique_Mall-Redding_California.html,redding.json,"AioXr9Ut0Zk,pt1jtoUNcnE,BKo6Dk4nS_g"
