youTubeLinkIds@sourceA,attraction_name@sourceA,attraction_knownFor@sourceA,attraction_reviewComment@sourceA,attraction_ranking@sourceA,attraction_no_of_reviews@sourceA,attraction_contact@sourceA,attraction_in@sourceA,attraction_address@sourceA,attraction_url@sourceA,attraction_in_file@sourceA,mention_name@sourceB,mention_popularity@sourceB,mention_longitude@sourceB,mention_latitude@sourceB,no_of_blogFiles@sourceB,Confidence
"Bu62q7_b7GE,usmFhMzsVf4,JvwEQPaGHYw",Santa Monica Pier,"Neighborhood: Santa Monica Historic Walking Areas , Piers & Boardwalks , Points of Interest & Landmarks , Sights & Landmarks , More","Musicians of all types playing at the pier, with great ocean views, fun games and a variety of food options.",4,"10,272",310-458-8900,Santa Monica,"200 Santa Monica Pier , Santa Monica Pier Restoration Corporation , Santa Monica , CA 90401-3126",https://www.tripadvisor.com/Attraction_Review-g33052-d104238-Reviews-Santa_Monica_Pier-Santa_Monica_California.html,santa_monica.json,santa monica pier 4,1,-118.4960541,34.0104809,1,100
"Bu62q7_b7GE,usmFhMzsVf4,JvwEQPaGHYw",Santa Monica Pier,"Neighborhood: Santa Monica Historic Walking Areas , Piers & Boardwalks , Points of Interest & Landmarks , Sights & Landmarks , More","Musicians of all types playing at the pier, with great ocean views, fun games and a variety of food options.",4,"10,272",310-458-8900,Santa Monica,"200 Santa Monica Pier , Santa Monica Pier Restoration Corporation , Santa Monica , CA 90401-3126",https://www.tripadvisor.com/Attraction_Review-g33052-d104238-Reviews-Santa_Monica_Pier-Santa_Monica_California.html,santa_monica.json,santa monica pier.in,1,-118.4960541,34.0104809,11,100
"CLYyF4dSUuY,e4tngCPBemc,wLzCJnOSHqY",Santa Monica Place,"Neighborhood: Santa Monica Shopping Malls , Shopping",This is an excellent place to shop even though there are some dingy alleys you have to walk through at times. Even on a Sunday evening it was very crowded so parking was an... read more,12,212,+1 310-260-8333,Santa Monica,"395 Santa Monica Pl , Santa Monica , CA 90401-2372",https://www.tripadvisor.com/Attraction_Review-g33052-d283249-Reviews-Santa_Monica_Place-Santa_Monica_California.html,santa_monica.json,santa monica place,10,-118.4937452,34.01361875,13,100
"CLYyF4dSUuY,e4tngCPBemc,wLzCJnOSHqY",Santa Monica Place,"Neighborhood: Santa Monica Shopping Malls , Shopping",This is an excellent place to shop even though there are some dingy alleys you have to walk through at times. Even on a Sunday evening it was very crowded so parking was an... read more,12,212,+1 310-260-8333,Santa Monica,"395 Santa Monica Pl , Santa Monica , CA 90401-2372",https://www.tripadvisor.com/Attraction_Review-g33052-d283249-Reviews-Santa_Monica_Place-Santa_Monica_California.html,santa_monica.json,santa monica police,1,-118.2751473,34.03747485,1,100
"S7WNqmG-yeA,K8W6s1G6skM,eBzb1IuXQkQ",Santa Rosa Creek,,Ran the Santa Rosa Marathon along this creek (plus a whole lot more). My hotel at the Hyatt Vineyard Creek ran along side. The Greenway trail is perfect for running and walking.,42,8,,Santa Rosa,"227 Santa Rosa Ave , Santa Rosa , CA 95404-4907",https://www.tripadvisor.com/Attraction_Review-g33055-d8612302-Reviews-Santa_Rosa_Creek-Santa_Rosa_Sonoma_County_California.html,santa_rosa.json,santa rosa creek,2,-120.9322581,35.5554389,3,100
"S7WNqmG-yeA,K8W6s1G6skM,eBzb1IuXQkQ",Santa Rosa Creek,,Ran the Santa Rosa Marathon along this creek (plus a whole lot more). My hotel at the Hyatt Vineyard Creek ran along side. The Greenway trail is perfect for running and walking.,42,8,,Santa Rosa,"227 Santa Rosa Ave , Santa Rosa , CA 95404-4907",https://www.tripadvisor.com/Attraction_Review-g33055-d8612302-Reviews-Santa_Rosa_Creek-Santa_Rosa_Sonoma_County_California.html,santa_rosa.json,santa rosa street,4,-117.1945227,34.1399806,14,100
"oQD9hojfPYo,alds-YKKFs4,IE4mr7XeTZg",Santa Rosa Island,,"First, most of the time, it is really windy on the island. You need to have the correct equipment or you will dehydrate and end up quickly in a bad way. Good tents that can take... read more",4,17,,Channel Islands National Park,"Channel Islands National Park, CA",https://www.tripadvisor.com/Attraction_Review-g143019-d1058176-Reviews-Santa_Rosa_Island-Channel_Islands_National_Park_California.html,channel_islands_national_park.json,santa rosa island,1,-120.091897,33.96579515,1,100
"O_zFPOPtEBE,vNaWfakmdKw,yQZ_6Ncx3nY",Santa Teresa County Park,,"If you have time, this is a good place to hang around from the normal routine or work. It's good to get fresh air and enjoy the walking in the nature to get more exercise.",42,8,408-225-0225,San Jose,"260 Bernal Rd , San Jose , CA 95119-1899",https://www.tripadvisor.com/Attraction_Review-g33020-d9770868-Reviews-Santa_Teresa_County_Park-San_Jose_California.html,san_jose.json,santa teresa county park,2,-121.7846161,37.21406075,3,100
"cLafzx3-2Do,hlvjot89BAo,WNgUhd_vsHg",Santa Ynez Valley,"Valleys , Nature & Parks","We loved this so much we're planning another longer trip for next year. Enjoyed the winery tasting rooms, the wine, the people - staff and guests. We never had anything but great... read more",2,89,,Santa Ynez,"Santa Ynez , CA",https://www.tripadvisor.com/Attraction_Review-g33056-d528215-Reviews-Santa_Ynez_Valley-Santa_Ynez_California.html,santa_ynez.json,santa ynez valley,20,-120.1046773,34.608637,61,100
"cdOfEYc3gBM,mBPiPy0dg0I,nJegqifPsAw",Sea Life Aquarium,,Made a last minute choice on our family vacation to check out this aquarium. It was small but a great and fun time filler. It was well kept and there were a couple different play... read more,7,423,+1 760-915-5346,Carlsbad,"1 Legoland Dr , Carlsbad , CA 92008-4610",https://www.tripadvisor.com/Attraction_Review-g32171-d1572831-Reviews-Sea_Life_Aquarium-Carlsbad_California.html,carlsbad.json,sea life aquarium,1,-117.3123834,33.1260144,1,100
"oFUFrZlpZU8,5T8bTi0a0Po,do1bsP-6dWA",Seaport Village,"Piers & Boardwalks , Shopping Malls , Points of Interest & Landmarks , Sights & Landmarks , Shopping , More","This is a nice walk along the water with lots of shops, bars, and restaurants. We enjoyed the walk here.",30,"2,673",619-235-4014,San Diego,"849 West Harbor Drive , Downtown , San Diego , CA 92101",https://www.tripadvisor.com/Attraction_Review-g60750-d103192-Reviews-Seaport_Village-San_Diego_California.html,san_diego.json,seaport village,9,-117.1704887,32.7089976,27,100
"NQ_PKU2bQ3U,d7RDT9MMips",SeaWorld San Diego,,We are from Southern CA and come to Seaworld every other year or so. Here are some things we have learned over time. BEFORE YOU LEAVE your HOUSE: 1. Download the APP before... read more,15,"7,294",1800 257 4268,San Diego,"500 SeaWorld Drive , San Diego , CA 92109-7904",https://www.tripadvisor.com/Attraction_Review-g60750-d102793-Reviews-SeaWorld_San_Diego-San_Diego_California.html,san_diego.json,seaworld san diego,3,-117.2266264,32.7659778,16,100
"FuBgBtQGeOo,40CJM_eiCdE,VeaSjYsOSYc",Shamel Park,,Discovered this park on the way to Fiscalini Ranch Preserve and stopped after our enjoyable walk at Fiscalini. We found it very clean and a great place to stop any time we are in... read more,17,5,,Cambria,"5455 Windsor Blvd , Cambria , CA 93428-3121",https://www.tripadvisor.com/Attraction_Review-g32148-d10242814-Reviews-Shamel_Park-Cambria_San_Luis_Obispo_County_California.html,cambria.json,shamel park,2,-117.3939339,33.9455711,41,100
"v2JrDHSPP-I,bDc9ICDjCn0,k2d8t456OEQ",Shattuck Avenue,"Points of Interest & Landmarks , Sights & Landmarks","There are few better and easier places to visit, and you'll find tons of entertainment and restaurants. Shattuck Avenue is upscale Berkeley. But upscale Berkeley is still pretty... read more",10,111,,Berkeley,"Berkeley , CA",https://www.tripadvisor.com/Attraction_Review-g32066-d117263-Reviews-Shattuck_Avenue-Berkeley_California.html,berkeley.json,shamrock avenue,1,-117.3682239,33.9999686,11,100
"v2JrDHSPP-I,bDc9ICDjCn0,k2d8t456OEQ",Shattuck Avenue,"Points of Interest & Landmarks , Sights & Landmarks","There are few better and easier places to visit, and you'll find tons of entertainment and restaurants. Shattuck Avenue is upscale Berkeley. But upscale Berkeley is still pretty... read more",10,111,,Berkeley,"Berkeley , CA",https://www.tripadvisor.com/Attraction_Review-g32066-d117263-Reviews-Shattuck_Avenue-Berkeley_California.html,berkeley.json,shattuck ave.,3,-122.2684811,37.8729527,2,100
"v2JrDHSPP-I,bDc9ICDjCn0,k2d8t456OEQ",Shattuck Avenue,"Points of Interest & Landmarks , Sights & Landmarks","There are few better and easier places to visit, and you'll find tons of entertainment and restaurants. Shattuck Avenue is upscale Berkeley. But upscale Berkeley is still pretty... read more",10,111,,Berkeley,"Berkeley , CA",https://www.tripadvisor.com/Attraction_Review-g32066-d117263-Reviews-Shattuck_Avenue-Berkeley_California.html,berkeley.json,shattuck avenue,4,-122.2684811,37.8729527,6,100
"1kU5AhXuNHE,EcEGWfdioa8,IbmOzTN_9hQ",Sherman Oaks Galleria,,Its mostly chain restaurants and a movie theater. Don't expect any shopping to speak of. The parking is super easy and plentiful. If you're looking for a Cher Horowitz... read more,209,16,,Los Angeles,"15301-15303 Ventura Blvd , Los Angeles , CA",https://www.tripadvisor.com/Attraction_Review-g32655-d3869806-Reviews-Sherman_Oaks_Galleria-Los_Angeles_California.html,los_angeles.json,sherman oaks galleria,1,-118.4670998,34.15516765,1,100
"4bzgWUhKsrA,uUBqxlvLems,OD2o93ZY6kQ",Shoreline Park,Nature & Parks,"Absolute gorgeous views! Go to the Shoreline Beach Cafe for a meal, walk down the beach and up the path to the park. The views are stunning! After taking in some solitude at the... read more",4,380,805-64-5418,Santa Barbara,"Shoreline Drive and La Marina Drive , Santa Barbara , CA",https://www.tripadvisor.com/Attraction_Review-g33045-d946219-Reviews-Shoreline_Park-Santa_Barbara_California.html,santa_barbara.json,shoreline park,1,-117.2265123,32.7136,2,100
"mK6urzQCtbo,K5qX3KXZFjU,_0zxHOjql6k",Sierra National Forest,,"Nothing better than leaving the busy city, smog, and noise to enjoy a day of peace and beauty. Amazing scenery and shows the true power of mother nature.",3,21,,Clovis,"1600 Tollhouse Rd , Clovis , CA 93611-0532",https://www.tripadvisor.com/Attraction_Review-g32225-d7712362-Reviews-Sierra_National_Forest-Clovis_California.html,clovis.json,sierra national forest,3,-119.4555614,37.2582539,9,100
"EeHilgfJXew,3ZPw2JhMMDo,A1oNJ3c0lu8",Silver Strand State Beach,"Beaches , State Parks , Outdoor Activities , Nature & Parks",I no longer live in Southern CA but I did grow up here so I have been to all of the beaches. They all have their own personalities and micro-cultures but the sand and waves are... read more,3,306,+1 619-435-5184,Coronado,"5000 Highway 75 , Coronado , CA 92118-3299",https://www.tripadvisor.com/Attraction_Review-g32250-d116323-Reviews-Silver_Strand_State_Beach-Coronado_California.html,coronado.json,silver strand state beach,1,-117.1413845,32.636022,1,100
"JUuQ7tchOsQ,Y4OnfvJqZTo,7Y5vBhtrGGA",Silverwood Lake State Recreation Area,,We just came here for the scenery and it was ok. I'm slowly adjusting my CA expectations compared to Midwest lakes. This is the highest altitude reservoir in CA so the temperature... read more,1,54,+1 760-389-2303,Hesperia,"14651 Cedar Cir , Hesperia , CA 92345-9480",https://www.tripadvisor.com/Attraction_Review-g32491-d646406-Reviews-Silverwood_Lake_State_Recreation_Area-Hesperia_California.html,hesperia.json,silverwood lake state recreation area,1,-117.3283786,34.2911157,1,100
"4oe6NCsEbKk,ywNRg78ZVXw,MFVFqG51-HE",Skyline Wilderness Park,,Skyline is a fabulous slice of nature featuring wonderful hikes and views of the surrounding area. It offers rv sites and tent camping. I believe the entry fee is $5/car.,30,98,+1 707-252-0481,Napa,"221 West Imola Ave , Napa , CA",https://www.tripadvisor.com/Attraction_Review-g32766-d282679-Reviews-Skyline_Wilderness_Park-Napa_Napa_Valley_California.html,napa.json,skyline wilderness park,2,-122.236687,38.26691985,2,100
"ewO4MCdTItw,oF-bib_JfMc,LtypLk6Tq2A",Soda Springs,,"For $25, you can go tubing all day. I suggest you go early while the wait is not too long. Once it's after 11am on the weekend, you will need to wait a while for your turn. We... read more",4,8,,Norden,"Norden , CA",https://www.tripadvisor.com/Attraction_Review-g32787-d123079-Reviews-Soda_Springs-Norden_California.html,norden.json,soda springs,1,-123.3158409,39.0240651,1,100
"oPEVQa102qk,SUTz0eaQeK0,Ourf_yusi-M",Solstice Canyon,"Canyons , Nature & Parks","The Solstice Canyon area and hike is a relatively simple hike, partially on an old paved road (off-limits to cars) for part of the way and a wide path up to an architetural digest... read more",14,61,,Malibu,"Santa Monica Mountains , Malibu , CA",https://www.tripadvisor.com/Attraction_Review-g32676-d146163-Reviews-Solstice_Canyon-Malibu_California.html,malibu.json,solstice canyon,1,-117.7778754,33.7239592,1,100
"5kysR2l37rs,QrnTXxVQUnQ",Sonoma County Museum,,great exhibits that cannot be seen anywhere else. One of a kind museum. Sonoma County exhibits of artists and people who called this place home. TRuly amazing to find out who... read more,33,19,,Santa Rosa,"425 7th St , Santa Rosa , CA 95401-5233",https://www.tripadvisor.com/Attraction_Review-g33055-d1770881-Reviews-Sonoma_County_Museum-Santa_Rosa_Sonoma_County_California.html,santa_rosa.json,sonoma county museum,1,-122.7183203,38.4418563,1,100
"LwNYf7cQgpM,9YYOwre5c48,3ihBo9PL9XY",Sonoma Plaza,"Points of Interest & Landmarks , Sights & Landmarks , Nature & Parks","This was the stop on the winery tour. We were given over an hour to walk around and explore on our own. We did walk all around the square, which has a lovely park in the middle... read more",3,648,+1 707-996-1090,Sonoma,"Spain Street Between First Street East and First Street West , Sonoma , CA",https://www.tripadvisor.com/Attraction_Review-g33107-d156885-Reviews-Sonoma_Plaza-Sonoma_Sonoma_County_California.html,sonoma.json,sonoma plaza,3,-122.4576353,38.29304285,16,100
"Skhg6ICTf0o,tjrth0BYXUY",Sonoma State Historic Park,,"A few restored old buildings in the middle of one side of the Plaza. I assume the ""Park"" includes the adjoining Barracks and Mission. Together they form an interesting historical... read more",52,20,(707) 938-9560,Sonoma,"363 3rd St W , Sonoma , CA 95476-5632",https://www.tripadvisor.com/Attraction_Review-g33107-d7166948-Reviews-Sonoma_State_Historic_Park-Sonoma_Sonoma_County_California.html,sonoma.json,sonoma state historic park,1,-122.4626502,38.29711385,1,100
"Dw5t0tWSGfg,Jqmt23EZT2I,NAOcTzTh82o",Sonoma Valley,"Valleys , Wineries & Vineyards , Food & Drink , Nature & Parks",After a successful group trip to Napa Valley last year we thought our trip this year to Sonoma Valley would be on par. How wrong we were. With idyllic landscapes reminiscent of... read more,1,546,+1 707-327-9770,Sonoma,"Highway 12 , Sonoma , CA",https://www.tripadvisor.com/Attraction_Review-g33107-d109808-Reviews-Sonoma_Valley-Sonoma_Sonoma_County_California.html,sonoma.json,sonoma valley,10,-122.4693858,38.29331315,45,100
"LgZyG7OE2LY,u8Xs9Smlb90,uOE9Q-SXEX0",South Beach,,"Though is small town I honestly like the tranquility of this place. The color of the water in ""mar of cortez"" is just beautiful. Granted that is a small town, Good Places are... read more",1,16,,San Felipe,"San Felipe , Mexico",https://www.tripadvisor.com/Attraction_Review-g150775-d1172989-Reviews-South_Beach-San_Felipe_Baja_California.html,san_felipe.json,south beach,6,-122.3911498,37.7798139,9,100
"IbzPXiB1HUo,PZGsWDNSKJo,m0foo0_TTUE",South Beach Park,,The park is really great and the kids enjoy it! There is something for every age group. It does get hot and some equipment gets hot to the touch. The location is great and the... read more,32,13,,Santa Monica,"Barnard Way , Santa Monica , CA 90405",https://www.tripadvisor.com/Attraction_Review-g33052-d7789438-Reviews-South_Beach_Park-Santa_Monica_California.html,santa_monica.json,south beach market,1,-122.3911498,37.7798139,1,100
"HzTmIyzbGtM,uGp9fpHg63g,qgMseycTQFs",South Carlsbad State Beach,,My son had booked our campsite months ahead to get a spot so if you want to camp here you need to plan ahead for sure. We were right on the ocean side and could hear the waves... read more,90,107,,San Diego,"San Diego , CA",https://www.tripadvisor.com/Attraction_Review-g60750-d207975-Reviews-South_Carlsbad_State_Beach-San_Diego_California.html,san_diego.json,south carlsbad state beach,1,-117.3112683,33.08375185,10,100
"DM3E3Kd5b_c,RyPi0GCWZ48,Fwe1y_S6YGg",South Coast Plaza,"Shopping Malls , Shopping","While Fashion Island in Newport has more cache, south coast plaza has most anything you would want in food, beverages and consumer goods Easy access and much parking Holiday... read more",1,352,+1 800-782-8888,Costa Mesa,"3333 Bristol St , Costa Mesa , CA 92626-1873",https://www.tripadvisor.com/Attraction_Review-g32253-d127357-Reviews-South_Coast_Plaza-Costa_Mesa_California.html,costa_mesa.json,south coast plaza,19,-117.8891684,33.6907283,85,100
