name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
randsburg,administrative,-117.659854982562,35.369361,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Randsburg, Redrock Randsburg Road, Old Garlock, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mission bay ca,neighbourhood,-122.3911711,37.7707742,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Mission Bay, SF, California, 94158, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
shaffer mountain,peak,-120.3571631,40.4468438,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Shaffer Mountain, Lassen County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
east los angeles,suburb,-118.1720156,34.0239015,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"East Los Angeles, Belvedere Gardens, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
california state parks,theatre,-122.5126798,38.4366423,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"California State Parks, Adobe Canyon Road, Kenwood, Sonoma County, California, 95452, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
fort irwin,hamlet,-116.6847523,35.2627527,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Fort Irwin, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
west walker river,river,-118.7948232,38.9351254,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Walker River, Schurz, Mineral County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
' death valley,desert,-116.914043572057,36.42404725,mammoth lakes,http://2girlstrippin.com/10-awesome-must-see-spots-along-highway-395-episode-4/,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
riverside national cemetery,cemetery,-117.270726607134,33.87692125,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Riverside National Cemetery, 22495, Alessandro, Riverside County, California, 92518, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
tuolumne meadows,suburb,-119.3575555,37.8741952,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Tuolumne Meadows, Tuolumne County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
tuttle creek road,residential,-118.0743359,36.595103,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Tuttle Creek Road, Lone Pine, Inyo County, California, 93545, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
ravendale,hamlet,-120.3652224,40.7985091,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Ravendale, Lassen County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
bishop city park,park,-118.3931655,37.3671515,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Bishop City Park, Spruce Street, Bishop, Inyo County, California, 93515, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
san elijo,residential,-117.2283709,33.0228,riverside,http://www.tripleblaze.com/best/?c=59,mammoth lakes,riverside,"San Elijo, Olivenhain, San Diego County, California, 92091, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
little lake,hamlet,-117.9067407,35.9366136,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Little Lake, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
obsidian dome,peak,-119.0204217,37.7590983,mammoth lakes,http://www.greeneadventures.com/2012/06/22/historic-395-road-trip-the-mammoth-area/,mammoth lakes,riverside,"Obsidian Dome, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
newport beach ca,city,-117.92944,33.6170092,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Newport Beach, Orange County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
' death valley national park,national_park,-117.102293507719,36.4914385,mammoth lakes,http://2girlstrippin.com/10-awesome-must-see-spots-along-highway-395-episode-4/,mammoth lakes,riverside,"Death Valley National Park, Lucky Wash Road, Skidoo, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
geyserville,hamlet,-122.9024963,38.707687,mammoth lakes,http://www.tripleblaze.com/best/?c=59,mammoth lakes,riverside,"Geyserville, Sonoma County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
geyserville,hamlet,-122.9024963,38.707687,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Geyserville, Sonoma County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
north hollywood,suburb,-118.374037,34.1729044,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"North Hollywood, LA, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount san jacinto ca,trunk,-117.0008995,33.8229372,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Ramona Expressway, San Jacinto, Riverside County, California, 92582, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount whitney,peak,-118.2922848,36.5784428,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Mount Whitney, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount whitney,peak,-118.2922848,36.5784428,mammoth lakes,http://www.mammothmountain.com/winter/plan-a-vacation/plan-a-vacation/getting-here,mammoth lakes,riverside,"Mount Whitney, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount whitney,peak,-118.2922848,36.5784428,mammoth lakes,http://www.greeneadventures.com/2012/06/16/historic-395-road-trip/,mammoth lakes,riverside,"Mount Whitney, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
