"_cached_page_id","_template","_type","address","attraction","attraction_in","contact","knownFor","no_of_reviews","ranking","reviewComment","url"
"79a3ad9c60879f3c4c382fad1e1acf07771e7683","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","2930 Lyon St , #2 , San Francisco , CA 94123-3276","Captain San Francisco Sailing Charters","null","+1 415-350-5524","","23","#14","Captain Josh and his dog Brody gave us the experience of a lifetime! Not only was Brody the sweetest dog ever, he is one of the best deckhands I've ever seen. Josh called me... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d6539746-Reviews-Captain_San_Francisco_Sailing_Charters-San_Francisco_California.html"
"e3855f502721f38922cddb88f16a5642229cd891","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Marina Blvd. at Baker St. , Marina District , San Francisco , CA 94129","Golden Gate Promenade","San Francisco","","","336","#38","Great trail next to the water and perfect for walking or biking. Not only do you have the water next to you, but interesting architecture in the Marina District. Highly... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d156469-Reviews-or80-Golden_Gate_Promenade-San_Francisco_California.html"
"c21f4eb7e6e04688207eba03e8e1d49dc4e07f81","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Ferry Building , The Embarcadero at Market Street , San Francisco , CA 94111-4209","Ferry Building Marketplace","San Francisco","415 693 0996","Neighborhood: The Embarcadero Points of Interest & Landmarks , Shopping Malls , Sights & Landmarks , Shopping As featured in 3 Days in San Francisco and 10 other guides Overview Tours & Tickets Reviews (4,033) Q&A (5) Location More Write a Review Save Book a Tour","4,033","#16","We spent 4 Hours visiting the various shops and all of the vendors on the wharf and sidewalk. Bought some excellent cheeses and great Christmas gifts","https://www.tripadvisor.com/Attraction_Review-g60713-d103851-Reviews-or3300-Ferry_Building_Marketplace-San_Francisco_California.html"
"9592acfed48ccb6c03c443861094ef613fbe2781","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","586 Marina Blvd , San Francisco , CA 94123-1021","Sailing San Francisco","null","+1 415-602-8416","","8","#23","A sailing trip is the best way to see and get around the bay! Trips are more personalised and in smaller groups and worth the extra money. We had an awesome trip and amazing time... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d2016044-Reviews-Sailing_San_Francisco-San_Francisco_California.html"
"8a00aea2ada154ca46af84161dd50e4de82a4a15","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","null","Vinicola de Coppola","San Francisco","","“ Tourist trap with awful service: staff need attitude adjustment ” Reviewed May 31, 2014 Coppola has some interesting memorabilia and a good restaurant with a pleasant setting. That said, only go for food if you are in the area for something else. We're serious wine drinkers and have tasted on 6 continents. Did the reserve tasting on May 28th. Guy behind the counter took our money, ($30) poured 4 wines, set the bottles in... More Helpful? 1 Thank Zamy12 Report","5","#341","","https://www.tripadvisor.com/Attraction_Review-g60713-d3905901-Reviews-Vinicola_de_Coppola-San_Francisco_California.html"
"6f82885031c43c42390e9979f3ae3fd96cf98e64","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","We stopped in the visitor center. The ranger there recommended the Marine Mammal Center and the beach for our afternoon visit, which we spent an hour or so at. The info desk had a... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or880-Marin_Headlands-Marin_County_California.html"
"ffa6c51ea5cc4c2d7605b5c0f208035e55fef995","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","53 Bluxome St , San Francisco , CA 94107-1605","Bluxome Street Winery","San Francisco","+1 415-543-5353","","5","#305","This is a great place for a reception. The staff members were nice and accommodating. It is unique and the wine is flowing. At our event we had food from a food truck. It was... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d4461309-Reviews-Bluxome_Street_Winery-San_Francisco_California.html"
"e745fbc92a4d6a1c4e18e3acebcfa1ca8e173a8b","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","Very good views and landscapes... A very good experience to walk over the bridge and take a look at the city","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or20800-Golden_Gate_Bridge-San_Francisco_California.html"
"b0511e36cc8e45a458c717ab430d2d984f3d544d","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","great way to see the bridge and photos is to walk over it. I was nippy so bring gloves and a hat!","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or20790-Golden_Gate_Bridge-San_Francisco_California.html"
"c7f4867717a2e6c90e951b1c508e43d7cb1cb0d0","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Lincoln Boulevard, near Doyle Drive and Fort Point , San Francisco , CA 94129","Golden Gate Bridge","San Francisco","415-921-5858","","32,693","#2","The Golden Gate Bridge spans across the bay with its sweeping majestic cables that link one side of the bay to the other,You can see it for miles,and it a landmark for... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104675-Reviews-or20780-Golden_Gate_Bridge-San_Francisco_California.html"
"6b22a120fab5fbb13b2c0017e514c3a241429e40","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","This was one of my favorite spots of San Francisco. The views are breathtaking. Go all the way to the top and walkup the rest of the way. There is an old battery up there.","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or870-Marin_Headlands-Marin_County_California.html"
"6aad8bc0cf39e45043cc4bd1a09867256218c758","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Ferry Building , The Embarcadero at Market Street , San Francisco , CA 94111-4209","Ferry Building Marketplace","San Francisco","415 693 0996","Neighborhood: The Embarcadero Points of Interest & Landmarks , Shopping Malls , Shopping , Sights & Landmarks As featured in 3 Days in San Francisco and 10 other guides Overview Tours & Tickets Reviews (4,033) Q&A (5) Location More Write a Review Save Book a Tour","4,033","#16","Try everything here. There's a Blue Bottle Coffee shop to start out your day. Then make your way around the market (early Saturday and Sunday mornings) checking out the fresh... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d103851-Reviews-or3280-Ferry_Building_Marketplace-San_Francisco_California.html"
"597981eb16a4073dce8c158cf992b0768168f85e","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","San Francisco , CA","Treasure Island","San Francisco","","Islands , Military Bases & Facilities , Sights & Landmarks , Nature & Parks As featured in The Best Kept Secrets of San Francisco Overview Tours & Tickets Reviews (166) Q&A (4) Location More Write a Review Save Book a Tour","166","#88","First time visited the Treasure Island because of the Dragon Boat Festival there, free admission, free parking and free crafts for kids and free entertainment all day long! We... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d275174-Reviews-or100-Treasure_Island-San_Francisco_California.html"
"e401010fc5f25a1229ad648b682e91e7227fc0d4","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","505A Grant Ave , San Francisco , CA 94108-2405","Peony Foot Spa","null","451 956 3833","","10","#13","Great reflexology and massage, good combo options. Easy to find, reasonable rates. Perfect after all the walking.","https://www.tripadvisor.com/Attraction_Review-g60713-d6593008-Reviews-Peony_Foot_Spa-San_Francisco_California.html"
"63cefd8e9f102d2d56afd557805c622fb5f677b6","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","747 Howard St , San Francisco , CA 94103-3118","Moscone Center","San Francisco","+1 415-974-4000","Neighborhood: SoMa Conference & Convention Centers , Traveler Resources","142","#95","Recently attended a conference at the Moscone Center. The center was clean (even the bathrooms!) Staff was helpful and friendly. Maps of the center are deceiving in showing... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d1419804-Reviews-Moscone_Center-San_Francisco_California.html"
"381e3cdf35c0635ef0297d842d11287cabaf1b87","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","756 Misson Street , San Francisco , CA 94103","St. Patrick Catholic Church","San Francisco","+1 415-421-3730","","39","#154","This church has very old design. It creates very good contrast benween old church and new modern gray scyscrapers.","https://www.tripadvisor.com/Attraction_Review-g60713-d3564004-Reviews-St_Patrick_Catholic_Church-San_Francisco_California.html"
"23717bd14f786166dd2fccc23097b2c0bf729152","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","655 Mission St , San Francisco , CA 94105-4126","Cartoon Art Museum","San Francisco","415 227 8666","","63","#181","A small museum showcasing a few artists. Jeff Brown's Darth Vader and Friends exhibit was very cute. Savage Dragon by Erik Larson was also a nice spread with great splash pages... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d104946-Reviews-Cartoon_Art_Museum-San_Francisco_California.html"
"d523d3ccd1bdddcaa3f50ec002eb4e0a64a7358f","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","89 King St , Pier 40, South Beach Harbor , San Francisco , CA 94107-4064","San Francisco Bay Sailing","null","(650) 743-1009","","6","#24","What an amazing evening with our guide. Highly recommend if you are in the area. Thanks for some great memories.","https://www.tripadvisor.com/Attraction_Review-g60713-d8507122-Reviews-San_Francisco_Bay_Sailing-San_Francisco_California.html"
"c83b9c011872563698cf41c98c0feef0083720cc","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Pier 39 Dock C , San Francisco , CA 94133","San Francisco Sailing Company","null","+1 415-378-4887","Neighborhood: Fisherman’s Wharf Tours , Outdoor Activities , Boat Tours & Water Sports","83","#11","Wonderful way to see San Francisco light up for the night and watch the sun set behind the Golden Gate! Captain & 1st Mate were both very friendly. We would definitely do this... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d1651521-Reviews-San_Francisco_Sailing_Company-San_Francisco_California.html"
"1eb84cdb960df16ce6afb12ebc3f5275c577e2cd","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","1 Ferry Building , The Embarcadero at Market Street , San Francisco , CA 94111-4209","Ferry Building Marketplace","San Francisco","415 693 0996","Neighborhood: The Embarcadero Points of Interest & Landmarks , Shopping Malls , Shopping , Sights & Landmarks As featured in 3 Days in San Francisco and 10 other guides Overview Tours & Tickets Reviews (4,033) Q&A (5) Location More Write a Review Save Book a Tour","4,033","#16","So many great little food shops! Free samples! Treats to take back home to wow your friends and family! Great photo ops (if you like to photograph food displays?) Easy to get to... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d103851-Reviews-or3270-Ferry_Building_Marketplace-San_Francisco_California.html"
"2c530945e1db23fe493cdaeb0121a23e6915389e","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","2930 Lyon St , #2 , San Francisco , CA 94123-3276","Captain San Francisco Sailing Charters","null","+1 415-350-5524","","23","#14","Captain Josh provided us with a great day on the bay...We sailed under the Golden Gate Bridge, and towards the south bay. This was definitely the highlight of our trip to San... read more","https://www.tripadvisor.com/Attraction_Review-g60713-d6539746-Reviews-or20-Captain_San_Francisco_Sailing_Charters-San_Francisco_California.html"
"e69cfbf7ec4d909c8a5ef0ab2cf8c04be2207276","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","118 Andover St , San Francisco , CA 94110-5608","Max Napa Tours","null","+1 415-310-9598","Wine Tours & Tastings , Tours , Food & Drink","237","#7","","https://www.tripadvisor.com/Attraction_Review-g60713-d1846482-Reviews-Max_Napa_Tours-San_Francisco_California.html"
"931fbec96d028023dbc290a4276c35e9a9491941","f1b17f12b271f090607ff7b6e95e4c1a06353518","sri-ranganathaswamy-temple-srirangapatna-india-t","Golden Gate National Recreation Area , CA 94965","Marin Headlands","Marin County","415-331-1540","Nature & Wildlife Areas , State Parks , Nature & Parks","1,731","#2","This is definitely a must see! Great views, great pictures! We visited here on a tour, however, it would be very easy to find and very accessible if you are walking/biking the... read more","https://www.tripadvisor.com/Attraction_Review-g155988-d103182-Reviews-or850-Marin_Headlands-Marin_County_California.html"
